Var_ID,Variant,Ref_Modal,Variant_Slug,Var_Location,Price,Modal_ID,Ref_Brand,Engine,Cylinders,Drive_Type,Fuel_Tank,Fuel_Economy,Fuel_Type,Horsepower,Torque,Transmission,Seating_Capacity,Acceleration,Battery_Size,Battery_Range,Motor,Top_Speed,Featured_Image,Gallery,Status,Created_At
1405,"4 E-Hybrid","Panamera Sport Turismo",4-e-hybrid,KSA,"5,12,800",1405,283,2.9,6,"All Wheel Drive",80,2.5,Hybrid,462,700,Automatic,"5 Seater",4.6,,,,275,Porsche-Panamera-Sport-Turismo-2024-4-E-Hybrid,Porsche-Panamera-Sport-Turismo-2024-4-E-Hybrid,Publish,"0000-00-00 00:00:00"
1406,"Turbo S E-Hybrid","Panamera Sport Turismo",turbo-s-e-hybrid,KSA,TBD,1406,283,4,8,"All Wheel Drive",80,3,Hybrid,680,850,Automatic,"5 Seater",3.4,,,,310,Porsche-Panamera-Sport-Turismo-2024-Turbo-S-E-Hybrid,Porsche-Panamera-Sport-Turismo-2024-Turbo-S-E-Hybrid,Publish,"0000-00-00 00:00:00"
1407,GTS,"Panamera Sport Turismo",gts,KSA,"4,36,888",1407,283,0,"N/A, Electric","All Wheel Drive",,,Electric,590,850,,"4 Seater",3.7,93.4,504,Double,250,Porsche-Panamera-Sport-Turismo-2024-GTS,Porsche-Panamera-Sport-Turismo-2024-GTS,Publish,"0000-00-00 00:00:00"
1408,"Cayman S",718,cayman-s,KSA,"3,40,300",1408,283,2.5,4,"Rear Wheel Drive",64,8.5,Petrol,350,420,Automatic,"2 Seater",4.4,,,,285,Porsche-718-2024-Cayman-S,Porsche-718-2024-Cayman-S,Publish,"0000-00-00 00:00:00"
1409,Cayman,718,cayman,KSA,"2,95,000",1409,283,2,4,"Rear Wheel Drive",54,7.9,Petrol,300,380,Automatic,"2 Seater",4.7,,,,275,Porsche-718-2024-Cayman,Porsche-718-2024-Cayman,Publish,"0000-00-00 00:00:00"
1410,"Cayman Style Edition",718,cayman-style-edition,KSA,"3,25,700",1410,283,2,4,"Rear Wheel Drive",54,7.9,Petrol,300,380,Automatic,"2 Seater",4.7,,,,275,Porsche-718-2024-Cayman-Style-Edition,Porsche-718-2024-Cayman-Style-Edition,Publish,"0000-00-00 00:00:00"
1411,Boxster,718,boxster,KSA,"3,11,700",1411,283,2,4,"Rear Wheel Drive",54,7.9,Petrol,300,380,Automatic,"2 Seater",4.7,,,,275,Porsche-718-2024-Boxster,Porsche-718-2024-Boxster,Publish,"0000-00-00 00:00:00"
1412,"Boxster Style Edition",718,boxster-style-edition,KSA,"3,41,800",1412,283,2,4,"Rear Wheel Drive",54,7.9,Petrol,300,380,Automatic,"2 Seater",4.7,,,,275,Porsche-718-2024-Boxster-Style-Edition,Porsche-718-2024-Boxster-Style-Edition,Publish,"0000-00-00 00:00:00"
1413,"Cayman GTS 4.0",718,cayman-gts-4-0,KSA,"4,10,600",1413,283,4,6,"Rear Wheel Drive",64,10.8,Petrol,400,420,Manual,"2 Seater",4.5,,,,293,Porsche-718-2024-Cayman-GTS-4.0,Porsche-718-2024-Cayman-GTS-4.0,Publish,"0000-00-00 00:00:00"
1414,GT4,718,gt4,KSA,"4,38,900",1414,283,4,6,"All Wheel Drive",64,10.9,Petrol,420,420,Manual,"2 Seater",4.4,,,,304,Porsche-718-2024-GT4,Porsche-718-2024-GT4,Publish,"0000-00-00 00:00:00"
1415,Spyder,718,spyder,KSA,"4,33,100",1415,283,4,6,"Rear Wheel Drive",64,10.9,Petrol,420,420,Manual,"2 Seater",4.4,,,,300,Porsche-718-2024-Spyder,Porsche-718-2024-Spyder,Publish,"0000-00-00 00:00:00"
1416,"GT4 RS",718,gt4-rs,KSA,"6,59,700",1416,283,4,6,"All Wheel Drive",54,12.3,Petrol,493,450,Automatic,"2 Seater",3.4,,,,315,Porsche-718-2024-GT4-RS,Porsche-718-2024-GT4-RS,Publish,"0000-00-00 00:00:00"
1417,"Spyder RS",718,spyder-rs,KSA,"6,59,700",1417,283,4,6,"Rear Wheel Drive",64,10.9,Petrol,500,450,Manual,"2 Seater",3.4,,,,308,Porsche-718-2024-Spyder-RS,Porsche-718-2024-Spyder-RS,Publish,"0000-00-00 00:00:00"
1418,"Boxster S",718,boxster-s,KSA,"3,57,000",1418,283,2.5,4,"Rear Wheel Drive",64,8.5,Petrol,350,420,Automatic,"2 Seater",4.4,,,,285,Porsche-718-2024-Boxster-S,Porsche-718-2024-Boxster-S,Publish,"0000-00-00 00:00:00"
1419,"Boxster GTS 4.0",718,boxster-gts-4-0,KSA,"4,27,200",1419,283,4,6,"Rear Wheel Drive",64,10.8,Petrol,400,420,Manual,"2 Seater",4.5,,,,293,Porsche-718-2024-Boxster-GTS-4.0,Porsche-718-2024-Boxster-GTS-4.0,Publish,"0000-00-00 00:00:00"
1420,Base,Cayenne,base,KSA,"3,36,019",1420,283,0,"N/A, Electric","All Wheel Drive",,,Electric,408,345,,"4 Seater",5.4,93.4,431,Double,230,Porsche-Cayenne-2024-Base,Porsche-Cayenne-2024-Base,Publish,"0000-00-00 00:00:00"
1421,Base,"Cayenne Coupe",base,KSA,"4,62,800",1421,283,3,6,"All Wheel Drive",75,9.2,Petrol,340,450,Automatic,"5 Seater",6,,,,243,Porsche-Cayenne-Coupe-2024-Base,Porsche-Cayenne-Coupe-2024-Base,Publish,"0000-00-00 00:00:00"
1422,"Platinum Edition","Cayenne Coupe",platinum-edition,KSA,TBD,1422,283,3.6,6,"All Wheel Drive",85,9.2,Petrol,300,400,Automatic,"5 Seater",7.5,,,,230,Porsche-Cayenne-Coupe-2024-Platinum-Edition,Porsche-Cayenne-Coupe-2024-Platinum-Edition,Publish,"0000-00-00 00:00:00"
1423,"E-Hybrid Platinum Edition",Cayenne,e-hybrid-platinum-edition,KSA,TBD,1423,283,3,6,"All Wheel Drive",75,3.4,Hybrid,462,700,Automatic,"5 Seater",5,,,,253,Porsche-Cayenne-2024-E-Hybrid-Platinum-Edition,Porsche-Cayenne-2024-E-Hybrid-Platinum-Edition,Publish,"0000-00-00 00:00:00"
1424,"E-Hybrid Platinum Edition","Cayenne Coupe",e-hybrid-platinum-edition,KSA,TBD,1424,283,3,6,"All Wheel Drive",80,3.4,Hybrid,462,700,Automatic,"5 Seater",5,,,,253,Porsche-Cayenne-Coupe-2024-E-Hybrid-Platinum-Edition,Porsche-Cayenne-Coupe-2024-E-Hybrid-Platinum-Edition,Publish,"0000-00-00 00:00:00"
1425,S,Cayenne,s,KSA,"5,12,700",1425,283,2.9,6,"All Wheel Drive",75,9.4,Petrol,440,550,Automatic,"5 Seater",5,,,,263,Porsche-Cayenne-2024-S,Porsche-Cayenne-2024-S,Publish,"0000-00-00 00:00:00"
1426,S,"Cayenne Coupe",s,KSA,"4,05,135",1426,283,1.5,4,"Front Wheel Drive",,,Petrol,174,240,Automatic,"5 Seater",,,,,,Porsche-Cayenne-Coupe-2024-S,Porsche-Cayenne-Coupe-2024-S,Publish,"0000-00-00 00:00:00"
1427,Carrera,911,carrera,KSA,"5,22,900",1427,283,3,6,"Rear Wheel Drive",67,9.1,Petrol,385,450,Automatic,"4 Seater",4.2,,,,291,Porsche-911-2024-Carrera,Porsche-911-2024-Carrera,Publish,"0000-00-00 00:00:00"
1428,"Carrera T",911,carrera-t,KSA,"5,67,000",1428,283,3,6,"Rear Wheel Drive",64,8.5,Petrol,370,450,Automatic,"4 Seater",4.2,,,,291,Porsche-911-2024-Carrera-T,Porsche-911-2024-Carrera-T,Publish,"0000-00-00 00:00:00"
1429,GTS,Cayenne,gts,KSA,"6,22,300",1429,283,3.6,6,"All Wheel Drive",85,10,Petrol,440,600,Automatic,"5 Seater",5.2,,,,261,Porsche-Cayenne-2024-GTS,Porsche-Cayenne-2024-GTS,Publish,"0000-00-00 00:00:00"
1430,GTS,"Cayenne Coupe",gts,KSA,TBD,1430,283,4,8,"All Wheel Drive",90,9.5,Petrol,460,620,Automatic,"4 Seater",4.1,,,,292,Porsche-Cayenne-Coupe-2024-GTS,Porsche-Cayenne-Coupe-2024-GTS,Publish,"0000-00-00 00:00:00"
1431,"Carrera 4",911,carrera-4,KSA,"5,57,600",1431,283,3,6,"All Wheel Drive",67,9.1,Petrol,385,450,Automatic,"4 Seater",4.2,,,,291,Porsche-911-2024-Carrera-4,Porsche-911-2024-Carrera-4,Publish,"0000-00-00 00:00:00"
1432,"Carrera Cabriolet",911,carrera-cabriolet,KSA,"5,80,400",1432,283,3,6,"Rear Wheel Drive",67,9.1,Petrol,385,450,Automatic,"4 Seater",4.4,,,,289,Porsche-911-2024-Carrera-Cabriolet,Porsche-911-2024-Carrera-Cabriolet,Publish,"0000-00-00 00:00:00"
1433,"Carrera S",911,carrera-s,KSA,"6,24,500",1433,283,3,6,"Rear Wheel Drive",64,8.9,Petrol,450,530,Automatic,"4 Seater",3.7,,,,308,Porsche-911-2024-Carrera-S,Porsche-911-2024-Carrera-S,Publish,"0000-00-00 00:00:00"
1434,"Carrera 4 Cabriolet",911,carrera-4-cabriolet,KSA,"6,15,200",1434,283,3,6,"All Wheel Drive",67,9.2,Petrol,385,450,Automatic,"2 Seater",4.4,,,,289,Porsche-911-2024-Carrera-4-Cabriolet,Porsche-911-2024-Carrera-4-Cabriolet,Publish,"0000-00-00 00:00:00"
1435,"Targa 4",911,targa-4,KSA,"6,15,200",1435,283,3.4,6,"All Wheel Drive",68,8.7,Petrol,350,390,Manual,"4 Seater",5,,,,280,Porsche-911-2024-Targa-4,Porsche-911-2024-Targa-4,Publish,"0000-00-00 00:00:00"
1436,"Carrera 4S",911,carrera-4s,KSA,"6,59,100",1436,283,3,6,"All Wheel Drive",67,8.9,Petrol,450,530,Automatic,"4 Seater",3.6,,,,306,Porsche-911-2024-Carrera-4S,Porsche-911-2024-Carrera-4S,Publish,"0000-00-00 00:00:00"
1437,"4 E-Hybird",Panamera,4-e-hybird,KSA,TBD,1437,283,2.9,6,"All Wheel Drive",,,Petrol,462,550,Automatic,"4 Seater",4.6,,,,278,Porsche-Panamera-2024-4-E-Hybird,Porsche-Panamera-2024-4-E-Hybird,Publish,"0000-00-00 00:00:00"
1438,"Carrera S Cabriolet",911,carrera-s-cabriolet,KSA,"6,81,900",1438,283,3,6,"Rear Wheel Drive",67,9.1,Petrol,450,530,Automatic,"2 Seater",3.9,,,,306,Porsche-911-2024-Carrera-S-Cabriolet,Porsche-911-2024-Carrera-S-Cabriolet,Publish,"0000-00-00 00:00:00"
1439,"Carrera 4S Cabriolet",911,carrera-4s-cabriolet,KSA,"7,16,400",1439,283,3,6,"All Wheel Drive",67,8.9,Petrol,450,530,Automatic,"2 Seater",3.8,,,,304,Porsche-911-2024-Carrera-4S-Cabriolet,Porsche-911-2024-Carrera-4S-Cabriolet,Publish,"0000-00-00 00:00:00"
1440,"Targa 4S",911,targa-4s,KSA,"7,16,400",1440,283,3.8,6,"All Wheel Drive",68,9.2,Petrol,400,440,Manual,"4 Seater",4.6,,,,280,Porsche-911-2024-Targa-4S,Porsche-911-2024-Targa-4S,Publish,"0000-00-00 00:00:00"
1441,Base,Panamera,base,KSA,"5,18,139",1441,283,3,6,"Rear Wheel Drive",75,8.2,Petrol,330,450,Automatic,"4 Seater",5.7,,,,264,Porsche-Panamera-2024-Base,Porsche-Panamera-2024-Base,Publish,"0000-00-00 00:00:00"
1442,"3.0L 4",Panamera,3-0l-4,KSA,"4,80,200",1442,283,3,6,"All Wheel Drive",75,7.8,Petrol,325,450,Automatic,"4 Seater",5.5,,,,265,Porsche-Panamera-2024-3.0L-4,Porsche-Panamera-2024-3.0L-4,Publish,"0000-00-00 00:00:00"
1443,"3.0L 4 Executive",Panamera,3-0l-4-executive,KSA,TBD,1443,283,3,6,"All Wheel Drive",75,7.9,Petrol,325,450,Automatic,"4 Seater",5.5,,,,265,Porsche-Panamera-2024-3.0L-4-Executive,Porsche-Panamera-2024-3.0L-4-Executive,Publish,"0000-00-00 00:00:00"
1444,"4 E-Hybrid Executive",Panamera,4-e-hybrid-executive,KSA,TBD,1444,283,2.9,6,"All Wheel Drive",80,2.5,Hybrid,462,700,Automatic,"4 Seater",4.6,,,,278,Porsche-Panamera-2024-4-E-Hybrid-Executive,Porsche-Panamera-2024-4-E-Hybrid-Executive,Publish,"0000-00-00 00:00:00"
1445,"4 E-Hybrid",Panamera,4-e-hybrid,KSA,TBD,1445,283,2.9,6,"All Wheel Drive",80,2.5,Hybrid,462,700,Automatic,"4 Seater",4.6,,,,278,Porsche-Panamera-2024-4-E-Hybrid,Porsche-Panamera-2024-4-E-Hybrid,Publish,"0000-00-00 00:00:00"
1446,"Platinum Edition",Panamera,platinum-edition,KSA,TBD,1446,283,3,6,"Rear Wheel Drive",75,8.2,Petrol,330,450,Automatic,"4 Seater",5.7,,,,264,Porsche-Panamera-2024-Platinum-Edition,Porsche-Panamera-2024-Platinum-Edition,Publish,"0000-00-00 00:00:00"
1447,"3.0L 4 Platinum Edition",Panamera,3-0l-4-platinum-edition,KSA,TBD,1447,283,3,6,"All Wheel Drive",75,7.8,Petrol,325,450,Automatic,"4 Seater",5.5,,,,265,Porsche-Panamera-2024-3.0L-4-Platinum-Edition,Porsche-Panamera-2024-3.0L-4-Platinum-Edition,Publish,"0000-00-00 00:00:00"
1448,"4S E-Hybrid",Panamera,4s-e-hybrid,KSA,TBD,1448,283,2.9,6,"All Wheel Drive",80,2.5,Hybrid,560,750,Automatic,"4 Seater",3.7,,,,298,Porsche-Panamera-2024-4S-E-Hybrid,Porsche-Panamera-2024-4S-E-Hybrid,Publish,"0000-00-00 00:00:00"
1449,Turbo,Cayenne,turbo,KSA,TBD,1449,283,4,8,"All Wheel Drive",90,11.9,Petrol,550,770,Automatic,"5 Seater",3.9,,,,286,Porsche-Cayenne-2024-Turbo,Porsche-Cayenne-2024-Turbo,Publish,"0000-00-00 00:00:00"
1450,"S Platinum Edition",Cayenne,s-platinum-edition,KSA,TBD,1450,283,3.6,6,"All Wheel Drive",85,,Petrol,420,550,Automatic,"5 Seater",5.5,,,,260,Porsche-Cayenne-2024-S-Platinum-Edition,Porsche-Cayenne-2024-S-Platinum-Edition,Publish,"0000-00-00 00:00:00"
1451,Turbo,"Cayenne Coupe",turbo,KSA,TBD,1451,283,3.8,6,"All Wheel Drive",68,9.7,Petrol,520,660,Manual,"4 Seater",3.4,,,,315,Porsche-Cayenne-Coupe-2024-Turbo,Porsche-Cayenne-Coupe-2024-Turbo,Publish,"0000-00-00 00:00:00"
1452,"Turbo GT","Cayenne Coupe",turbo-gt,KSA,"9,20,100",1452,283,4,8,"All Wheel Drive",90,11.9,Petrol,631,850,Automatic,"5 Seater",3.3,,,,300,Porsche-Cayenne-Coupe-2024-Turbo-GT,Porsche-Cayenne-Coupe-2024-Turbo-GT,Publish,"0000-00-00 00:00:00"
1453,Turbo,911,turbo,KSA,"8,84,465",1453,283,4,8,"All Wheel Drive",90,11.9,Petrol,550,770,Automatic,"5 Seater",4.1,,,,286,Porsche-911-2024-Turbo,Porsche-911-2024-Turbo,Publish,"0000-00-00 00:00:00"
1454,GT3,911,gt3,KSA,"8,15,300",1454,283,4,6,"Rear Wheel Drive",64,12.4,Petrol,503,470,Manual,"2 Seater",3.4,,,,315,Porsche-911-2024-GT3,Porsche-911-2024-GT3,Publish,"0000-00-00 00:00:00"
1455,"GT3 with Touring Package",911,gt3-with-touring-package,KSA,"8,15,300",1455,283,4,6,"Rear Wheel Drive",64,12.4,Petrol,503,470,Manual,"2 Seater",3.5,,,,315,Porsche-911-2024-GT3-with-Touring-Package,Porsche-911-2024-GT3-with-Touring-Package,Publish,"0000-00-00 00:00:00"
1456,"GT3 RS",911,gt3-rs,KSA,"10,70,500",1456,283,4,6,"Rear Wheel Drive",64,11.8,Petrol,518,465,Automatic,"2 Seater",3.2,,,,340,Porsche-911-2024-GT3-RS,Porsche-911-2024-GT3-RS,Publish,"0000-00-00 00:00:00"
1457,"Sport Classic",911,sport-classic,KSA,"13,03,700",1457,283,4,6,"Rear Wheel Drive",64,11.8,Petrol,518,600,Automatic,"2 Seater",4.1,,,,340,Porsche-911-2024-Sport-Classic,Porsche-911-2024-Sport-Classic,Publish,"0000-00-00 00:00:00"
1458,Dakar,911,dakar,KSA,"9,86,700",1458,283,3,6,"Rear Wheel Drive",64,11.8,Petrol,470,570,Automatic,"2 Seater",3.4,,,,240,Porsche-911-2024-Dakar,Porsche-911-2024-Dakar,Publish,"0000-00-00 00:00:00"
1459,"Turbo Cabriolet",911,turbo-cabriolet,KSA,"9,09,700",1459,283,3.8,6,"All Wheel Drive",68,9.9,Petrol,520,660,Automatic,"4 Seater",3.5,,,,315,Porsche-911-2024-Turbo-Cabriolet,Porsche-911-2024-Turbo-Cabriolet,Publish,"0000-00-00 00:00:00"
1460,GTS,Panamera,gts,KSA,"7,41,485",1460,283,3.6,6,"All Wheel Drive",85,10,Petrol,440,600,Automatic,"5 Seater",5.2,,,,261,Porsche-Panamera-2024-GTS,Porsche-Panamera-2024-GTS,Publish,"0000-00-00 00:00:00"
1461,"Turbo S",Panamera,turbo-s,KSA,"9,50,346",1461,283,0,"N/A, Electric","All Wheel Drive",,,Electric,625,1050,,"4 Seater",2.8,93.4,450,Double,260,Porsche-Panamera-2024-Turbo-S,Porsche-Panamera-2024-Turbo-S,Publish,"0000-00-00 00:00:00"
1462,"Turbo S",911,turbo-s,KSA,"10,56,165",1462,283,3.8,6,"All Wheel Drive",68,9.7,Petrol,560,700,Automatic,"4 Seater",3,,,,318,Porsche-911-2024-Turbo-S,Porsche-911-2024-Turbo-S,Publish,"0000-00-00 00:00:00"
1463,"Turbo S Cabriolet",911,turbo-s-cabriolet,KSA,"10,67,100",1463,283,3.8,6,"All Wheel Drive",68,9.9,Petrol,560,700,Manual,"4 Seater",3.2,,,,318,Porsche-911-2024-Turbo-S-Cabriolet,Porsche-911-2024-Turbo-S-Cabriolet,Publish,"0000-00-00 00:00:00"
1464,"6.4L Power Wagon",2500,6-4l-power-wagon,KSA,"3,05,292",1464,287,0,8,"All Wheel Drive",,15,Petrol,410,580,Automatic,"N A",8.6,,,,,RAM-2500-2024-6.4L-Power-Wagon,RAM-2500-2024-6.4L-Power-Wagon,Publish,"0000-00-00 00:00:00"
1465,"5.7L Rebel (Double Cab)",1500,5-7l-rebel-double-cab,KSA,"2,58,405",1465,287,5.7,8,"All Wheel Drive",87,12.5,Petrol,395,556,Automatic,"5 Seater",7,,,,175,RAM-1500-2024-5.7L-Rebel-Double-Cab,RAM-1500-2024-5.7L-Rebel-Double-Cab,Publish,"0000-00-00 00:00:00"
1466,"5.7L Limited (Double Cab)",1500,5-7l-limited-double-cab,KSA,"2,97,390",1466,287,5.7,8,"All Wheel Drive",87,12.5,Petrol,395,556,Automatic,"5 Seater",7,,,,175,RAM-1500-2024-5.7L-Limited-Double-Cab,RAM-1500-2024-5.7L-Limited-Double-Cab,Publish,"0000-00-00 00:00:00"
1467,"3.6L BigHorn",1500,3-6l-bighorn,KSA,"2,07,920",1467,287,3.6,6,"All Wheel Drive",87,9.6,Petrol,305,364,Automatic,"3 Seater",,,,,175,RAM-1500-2024-3.6L-BigHorn,RAM-1500-2024-3.6L-BigHorn,Publish,"0000-00-00 00:00:00"
1468,"3.6L Laramie",1500,3-6l-laramie,KSA,"2,34,773",1468,287,3.6,6,"All Wheel Drive",87,9.6,Petrol,305,364,Automatic,"3 Seater",,,,,175,RAM-1500-2024-3.6L-Laramie,RAM-1500-2024-3.6L-Laramie,Publish,"0000-00-00 00:00:00"
1469,"6.2L V8 (702 HP)","1500 TRX",6-2l-v8-702-hp,KSA,"4,78,630",1469,287,6.2,8,"All Wheel Drive",125,19.6,Petrol,702,882,Automatic,"4 Seater",4.5,,,,190,RAM-1500-TRX-2024-6.2L-V8-702-HP,RAM-1500-TRX-2024-6.2L-V8-702-HP,Publish,"0000-00-00 00:00:00"
1470,"5.7L Warlock (Crew Cab)","1500 Classic",5-7l-warlock-crew-cab,KSA,"2,04,413",1470,287,5.7,8,"All Wheel Drive",118,12.5,Petrol,395,556,Automatic,"5 Seater",7,,,,,RAM-1500-Classic-2024-5.7L-Warlock-Crew-Cab,RAM-1500-Classic-2024-5.7L-Warlock-Crew-Cab,Publish,"0000-00-00 00:00:00"
1471,"2.5L LE (4WD)",Koleos,2-5l-le-4wd,KSA,"1,31,250",1471,270,2.5,4,"All Wheel Drive",60,8.3,Petrol,170,233,Automatic,"5 Seater",9.8,,,,199,Renault-Koleos-2024-2.5L-LE-4WD,Renault-Koleos-2024-2.5L-LE-4WD,Publish,"0000-00-00 00:00:00"
1472,"Iconic R135",Zoe,iconic-r135,KSA,TBD,1472,270,0,"N/A, Electric","Front Wheel Drive",,,Electric,135,250,,"5 Seater",9.5,52,395,Single,140,Renault-Zoe-2024-Iconic-R135,Renault-Zoe-2024-Iconic-R135,Publish,"0000-00-00 00:00:00"
1473,"1.6L Techno",Megane,1-6l-techno,KSA,"89,900",1473,270,1.6,4,"Front Wheel Drive",50,6.6,Petrol,115,156,Automatic,"5 Seater",13.2,,,,180,Renault-Megane-2024-1.6L-Techno,Renault-Megane-2024-1.6L-Techno,Publish,"0000-00-00 00:00:00"
1474,"1.6L Basic",Talisman,1-6l-basic,KSA,TBD,1474,270,1.6,4,"Front Wheel Drive",51,,Petrol,190,260,Automatic,"5 Seater",7.7,,,,,Renault-Talisman-2024-1.6L-Basic,Renault-Talisman-2024-1.6L-Basic,Publish,"0000-00-00 00:00:00"
1475,"1.6L Top",Talisman,1-6l-top,KSA,TBD,1475,270,1.6,4,"Front Wheel Drive",51,,Petrol,190,260,Automatic,"5 Seater",7.7,,,,,Renault-Talisman-2024-1.6L-Top,Renault-Talisman-2024-1.6L-Top,Publish,"0000-00-00 00:00:00"
1476,"2.3T Panel Van (L1H1)",Master,2-3t-panel-van-l1h1,KSA,DISCONTINUED,1476,270,2.3,4,"Front Wheel Drive",100,,Diesel,125,310,Manual,"3 Seater",,,,,,Renault-Master-2024-2.3T-Panel-Van-L1H1,Renault-Master-2024-2.3T-Panel-Van-L1H1,Publish,"0000-00-00 00:00:00"
1477,"2.3T Panel Van (L2H2)",Master,2-3t-panel-van-l2h2,KSA,DISCONTINUED,1477,270,2.3,4,"Front Wheel Drive",100,,Diesel,125,310,Manual,"3 Seater",,,,,,Renault-Master-2024-2.3T-Panel-Van-L2H2,Renault-Master-2024-2.3T-Panel-Van-L2H2,Publish,"0000-00-00 00:00:00"
1478,"2.3T Panel Van (L4H3)",Master,2-3t-panel-van-l4h3,KSA,DISCONTINUED,1478,270,2.3,4,"Rear Wheel Drive",100,,Diesel,125,310,Manual,"3 Seater",,,,,,Renault-Master-2024-2.3T-Panel-Van-L4H3,Renault-Master-2024-2.3T-Panel-Van-L4H3,Publish,"0000-00-00 00:00:00"
1479,"2.3T Chassis Cab (L3H1)",Master,2-3t-chassis-cab-l3h1,KSA,DISCONTINUED,1479,270,2.3,4,"Rear Wheel Drive",100,,Diesel,125,310,Manual,"3 Seater",,,,,,Renault-Master-2024-2.3T-Chassis-Cab-L3H1,Renault-Master-2024-2.3T-Chassis-Cab-L3H1,Publish,"0000-00-00 00:00:00"
1480,"1.6L TCe 100 Petrol","Express Van",1-6l-tce-100-petrol,KSA,DISCONTINUED,1480,270,1.6,4,"Front Wheel Drive",50,8.6,Petrol,114,156,Manual,"3 Seater",,,,,,Renault-Express-Van-2024-1.6L-TCe-100-Petrol,Renault-Express-Van-2024-1.6L-TCe-100-Petrol,Publish,"0000-00-00 00:00:00"
1481,"1.6L PE",Symbol,1-6l-pe,KSA,"50,375",1481,270,1.6,4,"Front Wheel Drive",50,6.4,Petrol,102,145,Automatic,"5 Seater",11,,,,180,Renault-Symbol-2024-1.6L-PE,Renault-Symbol-2024-1.6L-PE,Publish,"0000-00-00 00:00:00"
1482,"1.6L Standard (M/T)","Dokker Van",1-6l-standard-m-t,KSA,DISCONTINUED,1482,270,1.6,4,"Front Wheel Drive",50,,Petrol,85,129,Manual,"2 Seater",,,,,,Renault-Dokker-Van-2024-1.6L-Standard-M-T,Renault-Dokker-Van-2024-1.6L-Standard-M-T,Publish,"0000-00-00 00:00:00"
1483,"1.6L PE (4x2)",Duster,1-6l-pe-4x2,KSA,"81,250",1483,270,1.6,4,"Front Wheel Drive",50,5.8,Petrol,115,156,CVT,"5 Seater",13.2,,,,161,Renault-Duster-2024-1.6L-PE-4x2,Renault-Duster-2024-1.6L-PE-4x2,Publish,"0000-00-00 00:00:00"
1484,"1.6L Authentic",Megane,1-6l-authentic,KSA,"78,650",1484,270,1.6,4,"Front Wheel Drive",50,6.6,Petrol,115,156,Automatic,"5 Seater",13.2,,,,180,Renault-Megane-2024-1.6L-Authentic,Renault-Megane-2024-1.6L-Authentic,Publish,"0000-00-00 00:00:00"
1485,"1.3T (155 HP)",Captur,1-3t-155-hp,KSA,TBD,1485,270,1.3,4,"Front Wheel Drive",,,Petrol,155,270,Automatic,"5 Seater",,,,,,Renault-Captur-2024-1.3T-155-HP,Renault-Captur-2024-1.3T-155-HP,Publish,"0000-00-00 00:00:00"
1486,"1.3T (130 HP)",Captur,1-3t-130-hp,KSA,TBD,1486,270,1.3,4,"Front Wheel Drive",,,Petrol,130,240,Automatic,"5 Seater",,,,,,Renault-Captur-2024-1.3T-130-HP,Renault-Captur-2024-1.3T-130-HP,Publish,"0000-00-00 00:00:00"
1487,"1.0T (100 HP)",Captur,1-0t-100-hp,KSA,TBD,1487,270,1,3,"Front Wheel Drive",,,Petrol,100,160,Automatic,"5 Seater",,,,,,Renault-Captur-2024-1.0T-100-HP,Renault-Captur-2024-1.0T-100-HP,Publish,"0000-00-00 00:00:00"
1488,Urban,Twizy,urban,KSA,TBD,1488,270,0,"N/A, Electric","Rear Wheel Drive",,,Electric,17,57,,"2 Seater",N/A,6.1,100,Single,80,Renault-Twizy-2024-Urban,Renault-Twizy-2024-Urban,Publish,"0000-00-00 00:00:00"
1489,Cargo,Twizy,cargo,KSA,TBD,1489,270,0,"N/A, Electric","Rear Wheel Drive",,,Electric,17,57,,"2 Seater",N/A,6.1,100,Single,80,Renault-Twizy-2024-Cargo,Renault-Twizy-2024-Cargo,Publish,"0000-00-00 00:00:00"
1490,"GT (205 HP)","Megane Hatchback",gt-205-hp,KSA,TBD,1490,270,1.6,4,"Front Wheel Drive",50,6,Petrol,205,280,Automatic,"5 Seater",7.1,,,,233,Renault-Megane-Hatchback-2024-GT-205-HP,Renault-Megane-Hatchback-2024-GT-205-HP,Publish,"0000-00-00 00:00:00"
1491,"RS (280 Hp)","Megane Hatchback",rs-280-hp,KSA,TBD,1491,270,1.8,4,"Front Wheel Drive",50,7.1,Petrol,280,390,Automatic,"5 Seater",5.8,,,,255,Renault-Megane-Hatchback-2024-RS-280-Hp,Renault-Megane-Hatchback-2024-RS-280-Hp,Publish,"0000-00-00 00:00:00"
1492,"6.75L Twin-Turbo (563 HP)",Cullinan,6-75l-twin-turbo-563-hp,KSA,"14,23,500",1492,288,6.7,12,"All Wheel Drive",,15,Petrol,563,850,Automatic,"5 Seater",6.7,,,,250,Rolls-Royce-Cullinan-2024-6.75L-Twin-Turbo-563-HP,Rolls-Royce-Cullinan-2024-6.75L-Twin-Turbo-563-HP,Publish,"0000-00-00 00:00:00"
1493,"100 kWh AWD",Spectre,100-kwh-awd,KSA,TBD,1493,288,0,"N/A, Electric","All Wheel Drive",,,Electric,577,900,,"4 Seater",4.5,100,520,Double,,Rolls-Royce-Spectre-2024-100-kWh-AWD,Rolls-Royce-Spectre-2024-100-kWh-AWD,Publish,"0000-00-00 00:00:00"
